"id","utrProfileId","singlesRating","doublesRating","playerId","createdAt","updatedAt"
643,130613,"11.3","11.32",643,"2020-06-10 20:28:22.726+00","2020-06-10 20:28:22.726+00"
644,1999678,"11.3","11.55",644,"2020-06-10 20:28:22.726+00","2020-06-10 20:28:22.726+00"
645,279554,"11.3","0",645,"2020-06-10 20:28:22.726+00","2020-06-10 20:28:22.726+00"
646,315017,"11.31","0",646,"2020-06-10 20:28:22.726+00","2020-06-10 20:28:22.726+00"
647,520331,"11.33","11.77",647,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
648,279564,"11.33","11.2",648,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
649,1721434,"11.33","10.05",649,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
650,275029,"11.33","0",650,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
651,792067,"11.33","0",651,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
652,278846,"11.33","10.87",652,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
653,279106,"11.33","11.59",653,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
654,1609461,"11.33","11.53",654,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
655,136929,"11.33","11.75",655,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
656,281228,"11.33","10.93",656,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
657,1954745,"11.33","0",657,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
658,976218,"11.33","0",658,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
659,1961930,"11.33","11.46",659,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
660,292478,"11.33","10.31",660,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
661,2082166,"11.4","0",661,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
662,804655,"11.32","11.89",662,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
663,1888469,"11.32","12.05",663,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
664,271137,"11.32","11.43",664,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
665,1616288,"11.32","10.83",665,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
666,836748,"11.32","11.24",666,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
667,281002,"11.32","11.61",667,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
668,275536,"11.32","11.47",668,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
669,273350,"11.32","11.3",669,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
670,1732325,"11.32","11.06",670,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
671,755675,"11.32","0",671,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
672,1927711,"11.32","11.26",672,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
673,276676,"11.32","11.1",673,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
674,1596630,"11.32","10.64",674,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
675,276876,"11.32","11.45",675,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
676,279459,"11.32","10.93",676,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
677,1743646,"11.32","10.87",677,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
678,238302,"11.32","11.14",678,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
679,1873670,"11.32","10.77",679,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
680,280277,"11.32","10.96",680,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
681,253783,"11.32","11.83",681,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
682,1072361,"11.32","0",682,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
683,606177,"11.32","11.01",683,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
684,132814,"11.32","10.96",684,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
685,1611578,"11.32","11",685,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
686,104999,"11.32","11.48",686,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
687,1537827,"11.33","0",687,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
688,284520,"11.32","11.54",688,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
689,1243794,"11.32","0",689,"2020-06-10 20:28:23.396+00","2020-06-10 20:28:23.396+00"
690,385950,"11.35","11.1",690,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
691,1524601,"11.35","11.4",691,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
692,276895,"11.35","12.19",692,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
693,313654,"11.35","9.88",693,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
694,276391,"11.35","11.52",694,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
695,99430,"11.35","11.11",695,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
696,1703732,"11.35","10.76",696,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
697,1733628,"11.28","10.55",697,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
698,1309501,"11.35","11.77",698,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
699,1324809,"11.35","11.35",699,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
700,284447,"11.35","11.43",700,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
701,121877,"11.35","11.14",701,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
702,280119,"11.35","11.06",702,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
703,276843,"11.35","11.71",703,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
704,279385,"11.35","11.27",704,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
705,1895799,"11.35","11.05",705,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
706,99818,"11.35","11.34",706,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
707,277064,"11.35","11.92",707,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
708,134675,"11.35","10.65",708,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
709,278229,"11.35","11.58",709,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
710,1971105,"11.34","12.41",710,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
711,1616285,"11.34","11.34",711,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
712,1034783,"11.34","11.12",712,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
713,966382,"11.34","11.61",713,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
714,281176,"11.34","11.18",714,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
715,278765,"11.34","11.14",715,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
716,991215,"11.34","11.86",716,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
717,404529,"11.34","11.27",717,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
718,1457357,"11.34","11.24",718,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
719,1011441,"11.34","10.66",719,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
720,361198,"11.35","0",720,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
721,275489,"11.35","0",721,"2020-06-10 20:28:24.009+00","2020-06-10 20:28:24.009+00"
722,280781,"11.35","11.94",722,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
723,1611576,"11.37","10.9",723,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
724,839962,"11.37","11.8",724,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
725,1619043,"11.37","11.11",725,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
726,266038,"11.37","11.33",726,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
727,568288,"11.34","11.08",727,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
728,652495,"11.37","11.5",728,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
729,112464,"11.37","11.25",729,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
730,1954758,"11.37","11.44",730,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
731,1611564,"11.37","11.65",731,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
732,1915126,"11.37","11.22",732,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
733,398880,"11.37","11.08",733,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
734,1617088,"11.37","11.98",734,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
735,948655,"11.37","11.05",735,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
736,160332,"11.37","10.95",736,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
737,1618863,"11.36","0",737,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
738,278327,"11.36","11.06",738,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
739,100276,"11.36","0",739,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
740,1309199,"11.36","11.36",740,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
741,1786329,"11.36","11.56",741,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
742,1016687,"11.36","10.88",742,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
743,1949535,"11.36","11.54",743,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
744,176077,"11.36","10.61",744,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
745,819426,"11.36","11.61",745,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
746,275447,"11.36","11.5",746,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
747,645536,"11.36","12.05",747,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
748,787571,"11.36","11.32",748,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
749,1666676,"11.38","0",749,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
750,1887199,"11.37","12.69",750,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
751,701466,"11.37","0",751,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
752,284537,"11.37","0",752,"2020-06-10 20:28:24.563+00","2020-06-10 20:28:24.563+00"
753,1016702,"11.39","10.73",753,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
754,290276,"11.39","11.92",754,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
755,251651,"11.39","11.58",755,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
756,1419046,"11.39","0",756,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
757,117821,"11.39","10.84",757,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
758,1862021,"11.39","9.65",758,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
759,375801,"11.39","11.52",759,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
760,900025,"11.39","10.74",760,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
761,366234,"11.39","11.51",761,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
762,1712381,"11.39","11.27",762,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
763,382227,"11.39","11.05",763,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
764,1914957,"11.39","11.76",764,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
765,103821,"11.39","11.41",765,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
766,404504,"11.39","11.53",766,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
767,178658,"11.38","11.05",767,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
768,291533,"11.38","11.38",768,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
769,809285,"11.38","11.67",769,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
770,1859165,"11.38","11.05",770,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
771,293528,"11.38","10.94",771,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
772,1330262,"11.38","11.26",772,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
773,1021065,"11.38","11.57",773,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
774,1609725,"11.38","10.79",774,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
775,384161,"11.38","11.13",775,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
776,101462,"11.38","11.2",776,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
777,1031944,"11.38","11.33",777,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
778,2035436,"11.38","11.38",778,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
779,290208,"11.38","10.97",779,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
780,1370290,"11.38","0",780,"2020-06-10 20:28:25.173+00","2020-06-10 20:28:25.173+00"
781,1955020,"11.41","11.6",781,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
782,128259,"11.41","10.91",782,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
783,275888,"11.41","11.18",783,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
784,747416,"11.41","11.57",784,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
785,127992,"11.41","10.86",785,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
786,279107,"11.41","11.38",786,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
787,890697,"11.41","11.07",787,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
788,840274,"11.41","11.64",788,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
789,366841,"11.41","10.96",789,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
790,1239322,"11.41","0",790,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
791,275615,"11.41","11.54",791,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
792,279383,"11.41","9.94",792,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
793,99377,"11.41","11.11",793,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
794,1873669,"11.41","11.43",794,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
795,1892280,"11.41","11.82",795,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
796,274920,"11.41","10.29",796,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
797,278426,"11.4","11.56",797,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
798,693328,"11.4","11.25",798,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
799,84320,"11.4","11.1",799,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
800,1890083,"11.4","10.87",800,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
801,1522346,"11.4","11.7",801,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
802,279162,"11.4","0",802,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
803,122138,"11.4","10.62",803,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
804,472067,"11.4","10.49",804,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
805,1867183,"11.4","11.86",805,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
806,85596,"11.4","12.19",806,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
807,1951702,"11.41","11.03",807,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
808,1678767,"11.41","0",808,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
809,1453381,"11.41","0",809,"2020-06-10 20:28:26.708+00","2020-06-10 20:28:26.708+00"
810,446686,"11.43","11.43",810,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
811,277552,"11.43","11.53",811,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
812,1860381,"11.43","11.41",812,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
813,1962701,"11.43","11.62",813,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
814,1880889,"11.43","10.53",814,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
815,100949,"11.43","11.23",815,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
816,365520,"11.43","11.77",816,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
817,280289,"11.43","11.42",817,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
818,1610150,"11.43","11.06",818,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
819,858145,"11.43","11.43",819,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
820,1316519,"11.43","11.21",820,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
821,281685,"11.42","11.39",821,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
822,1860380,"11.42","11.49",822,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
823,275613,"11.42","10.6",823,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
824,275805,"11.42","11.81",824,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
825,1971338,"11.42","11.09",825,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
826,116386,"11.42","11.29",826,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
827,794396,"11.42","11.29",827,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
828,1535150,"11.42","10.99",828,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
829,1059789,"11.42","11.12",829,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
830,274937,"11.42","11.58",830,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
831,298149,"11.42","11.42",831,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
832,1971985,"11.42","11.01",832,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
833,281194,"11.42","11.13",833,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
834,278280,"11.42","10.89",834,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
835,1244355,"11.43","11.99",835,"2020-06-10 20:28:27.249+00","2020-06-10 20:28:27.249+00"
836,279957,"11.45","11.51",836,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
837,402269,"11.45","12.32",837,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
838,361187,"11.45","10.98",838,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
839,1932182,"11.45","10.86",839,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
840,928849,"11.45","10.49",840,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
841,435897,"11.45","11.48",841,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
842,1879644,"11.45","11.55",842,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
843,1960211,"11.45","11.49",843,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
844,1895554,"11.45","11.55",844,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
845,1609459,"11.45","11.68",845,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
846,271770,"11.45","11.29",846,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
847,279404,"11.45","11.47",847,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
848,91903,"11.45","11.25",848,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
849,279465,"11.45","11.35",849,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
850,1915720,"11.44","11.28",850,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
851,275875,"11.44","11.26",851,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
852,1969506,"11.44","12.04",852,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
853,299427,"11.44","11.62",853,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
854,275173,"11.44","11.48",854,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
855,275719,"11.44","10.42",855,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
856,1906412,"11.44","11.07",856,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
857,276218,"11.44","11.55",857,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
858,165087,"11.44","11.6",858,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
859,281430,"11.44","10.29",859,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
860,1195263,"11.44","11.28",860,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
861,289266,"11.44","11.37",861,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
862,276480,"11.44","11.69",862,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
863,276489,"11.44","11.74",863,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
864,277799,"11.44","11.63",864,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
865,843381,"11.45","0",865,"2020-06-10 20:28:27.851+00","2020-06-10 20:28:27.851+00"
866,1864638,"11.47","11.71",866,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
867,1939186,"11.47","11.43",867,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
868,276672,"11.47","11.47",868,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
869,755846,"11.44","9.57",869,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
870,1286055,"11.47","11.44",870,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
871,1284539,"11.47","11.13",871,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
872,281041,"11.47","11.41",872,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
873,280276,"11.47","11.58",873,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
874,1888484,"11.47","11.01",874,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
875,2008513,"11.47","11.62",875,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
876,276790,"11.46","0",876,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
877,276392,"11.46","11.61",877,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
878,275042,"11.46","0",878,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
879,1035049,"11.46","11.18",879,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
880,1610149,"11.46","11.54",880,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
881,98363,"11.46","10.92",881,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
882,1900863,"11.46","11.7",882,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
883,365467,"11.46","11.57",883,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
884,275242,"11.46","11.46",884,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
885,123229,"11.46","11.51",885,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
886,1609739,"11.46","10.74",886,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
887,103298,"11.46","11.13",887,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
888,100049,"11.46","11.47",888,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
889,291339,"11.46","0",889,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
890,1517470,"11.46","10.84",890,"2020-06-10 20:28:28.413+00","2020-06-10 20:28:28.413+00"
891,393100,"11.49","11.33",891,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
892,1906607,"11.49","11.99",892,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
893,275086,"11.49","12.07",893,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
894,1250716,"11.49","11.51",894,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
895,1721432,"11.47","11.79",895,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
896,145774,"11.49","11.11",896,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
897,1568834,"11.49","0",897,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
898,1319602,"11.49","11.25",898,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
899,1478266,"11.49","11.92",899,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
900,2081787,"11.55","0",900,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
901,278318,"11.49","11.7",901,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
902,277825,"11.49","11.26",902,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
903,368900,"11.49","11.66",903,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
904,277109,"11.49","11.62",904,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
905,279286,"11.49","0",905,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
906,396292,"11.49","11.74",906,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
907,1954730,"11.44","11.3",907,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
908,1640208,"11.49","11.73",908,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
909,120758,"11.49","10.82",909,"2020-06-10 20:28:29.012+00","2020-06-10 20:28:29.012+00"
